Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
309.703	50.1270	263.945	0.00378867	8.45918	11.5059	47.7577	30.8378	51.7805	865.829	-0.0568032	32.5712	0.0955118	supercritical
308.899	50.1260	264.596	0.00377935	8.42510	11.4643	47.6232	30.8177	51.7844	867.182	-0.0588032	32.6627	0.0956701	supercritical
308.226	50.1260	265.144	0.00377154	8.39653	11.4295	47.5103	30.8011	51.7875	868.333	-0.0605043	32.7404	0.0958050	supercritical
307.650	50.1260	265.614	0.00376486	8.37207	11.3996	47.4134	30.7870	51.7902	869.325	-0.0619685	32.8074	0.0959218	supercritical
309.618	53.4760	271.203	0.00368728	8.35307	11.5164	47.1431	30.9223	51.3685	898.254	-0.113602	33.8420	0.0985838	supercritical
308.897	53.4760	271.773	0.00367954	8.32267	11.4794	47.0233	30.9044	51.3692	899.515	-0.115243	33.9275	0.0987321	supercritical
308.209	53.4760	272.318	0.00367218	8.29365	11.4440	46.9088	30.8874	51.3699	900.729	-0.116818	34.0098	0.0988753	supercritical
307.616	53.4750	272.787	0.00366586	8.26866	11.4136	46.8100	30.8730	51.3706	901.773	-0.118166	34.0809	0.0989991	supercritical
309.416	57.0090	278.338	0.00359276	8.24546	11.5313	46.5250	31.0079	50.9783	931.313	-0.164569	35.1553	0.101750	supercritical
308.753	57.0090	278.848	0.00358618	8.21767	11.4975	46.4156	30.9916	50.9770	932.505	-0.165935	35.2369	0.101892	supercritical
308.134	57.0090	279.325	0.00358005	8.19172	11.4660	46.3133	30.9765	50.9758	933.626	-0.167215	35.3136	0.102026	supercritical
307.513	57.0080	279.803	0.00357394	8.16571	11.4343	46.2106	30.9614	50.9747	934.749	-0.168492	35.3908	0.102160	supercritical
309.315	60.5310	284.839	0.00351075	8.15036	11.5596	45.9678	31.0951	50.6297	962.809	-0.207632	36.4156	0.104797	supercritical
308.655	60.5300	285.333	0.00350468	8.12288	11.5262	45.8598	31.0789	50.6269	964.012	-0.208855	36.4992	0.104942	supercritical
308.072	60.5310	285.772	0.00349929	8.09856	11.4967	45.7639	31.0648	50.6244	965.098	-0.209960	36.5743	0.105073	supercritical
307.537	60.5310	286.175	0.00349437	8.07625	11.4696	45.6759	31.0519	50.6221	966.092	-0.210968	36.6432	0.105194	supercritical
309.320	64.0780	290.847	0.00343823	8.06594	11.6004	45.4607	31.1845	50.3152	993.127	-0.244695	37.6380	0.107762	supercritical
308.648	64.0780	291.338	0.00343243	8.03809	11.5666	45.3512	31.1682	50.3111	994.380	-0.245839	37.7260	0.107914	supercritical
308.025	64.0750	291.790	0.00342712	8.01234	11.5352	45.2500	31.1531	50.3075	995.524	-0.246874	37.8072	0.108055	supercritical
307.462	64.0770	292.206	0.00342224	7.98895	11.5069	45.1577	31.1397	50.3040	996.603	-0.247858	37.8827	0.108187	supercritical
313.129	66.6720	292.269	0.00342150	8.16512	11.8248	45.7230	31.3444	50.1346	1007.56	-0.262596	38.0158	0.109027	supercritical
312.494	66.6780	292.730	0.00341612	8.13879	11.7930	45.6204	31.3283	50.1292	1008.77	-0.263641	38.0993	0.109171	supercritical
311.828	66.6700	293.191	0.00341075	8.11149	11.7595	45.5145	31.3113	50.1247	1009.92	-0.264614	38.1827	0.109313	supercritical
311.372	66.6850	293.540	0.00340670	8.09234	11.7369	45.4392	31.3002	50.1200	1010.88	-0.265463	38.2469	0.109427	supercritical
309.358	67.4150	296.110	0.00337713	7.99343	11.6459	45.0180	31.2685	50.0488	1020.56	-0.274941	38.7559	0.110475	supercritical
308.758	67.4140	296.537	0.00337226	7.96871	11.6158	44.9210	31.2539	50.0443	1021.68	-0.275871	38.8362	0.110614	supercritical
308.136	67.4140	296.982	0.00336720	7.94305	11.5847	44.8201	31.2390	50.0397	1022.86	-0.276846	38.9204	0.110760	supercritical
307.614	67.4160	297.360	0.00336293	7.92148	11.5586	44.7350	31.2266	50.0356	1023.87	-0.277684	38.9921	0.110886	supercritical
301.100	1.61000	10.5984	0.0943536	12.0324	14.4695	83.8643	27.7571	37.3569	446.202	4.19799	11.3917	0.0353936	vapor
300.980	2.10000	13.9438	0.0717165	11.9717	14.3879	81.4511	27.8305	37.8595	444.905	4.16775	11.4712	0.0357395	vapor
300.900	2.36000	15.7431	0.0635200	11.9388	14.3437	80.3695	27.8691	38.1336	444.243	4.15124	11.5153	0.0359278	vapor
300.890	3.06000	20.6525	0.0484204	11.8551	14.2321	77.9341	27.9800	38.9003	442.775	4.09720	11.6493	0.0364868	vapor
300.640	3.60000	24.5402	0.0407495	11.7825	14.1360	76.3362	28.0580	39.5170	441.600	4.05895	11.7544	0.0369135	vapor
300.540	4.08000	28.0448	0.0356573	11.7209	14.0549	75.0903	28.1313	40.0856	440.780	4.01847	11.8585	0.0373294	vapor
300.350	4.56000	31.6174	0.0316282	11.6559	13.9697	73.9465	28.2019	40.6737	440.007	3.97776	11.9667	0.0377550	vapor
300.300	5.04000	35.2266	0.0283877	11.5946	13.8899	72.9127	28.2764	41.2777	439.492	3.93006	12.0858	0.0382190	supercritical
300.150	5.87000	41.6035	0.0240364	11.4852	13.7487	71.2849	28.4023	42.3626	438.891	3.84230	12.3069	0.0390667	supercritical
300.050	6.58000	47.1764	0.0211970	11.3912	13.6288	70.0290	28.5093	43.3252	438.782	3.75916	12.5142	0.0398504	supercritical
299.950	7.42000	53.9023	0.0185521	11.2793	13.4877	68.6684	28.6337	44.4980	439.166	3.65168	12.7812	0.0408479	supercritical
299.850	8.11000	59.5350	0.0167968	11.1859	13.3713	67.6289	28.7327	45.4842	439.899	3.55703	13.0177	0.0417223	supercritical
299.730	9.18000	68.4185	0.0146159	11.0411	13.1936	66.1395	28.8809	47.0305	441.908	3.39804	13.4171	0.0431823	supercritical
299.610	10.1800	76.8647	0.0130099	10.9047	13.0294	64.8536	29.0111	48.4733	444.765	3.23859	13.8250	0.0446540	supercritical
299.490	11.1500	85.1486	0.0117442	10.7722	12.8729	63.6894	29.1288	49.8422	448.497	3.07570	14.2521	0.0461733	supercritical
299.400	12.1300	93.5431	0.0106903	10.6401	12.7204	62.5919	29.2388	51.1592	453.292	2.90458	14.7135	0.0477887	supercritical
299.320	13.0800	101.666	0.00983614	10.5136	12.5776	61.5930	29.3360	52.3490	458.912	2.73520	15.1872	0.0494157	supercritical
299.160	14.1200	110.541	0.00904640	10.3744	12.4236	60.5527	29.4303	53.5431	466.090	2.54932	15.7332	0.0512477	supercritical
299.090	15.1500	119.142	0.00839333	10.2430	12.2830	59.6014	29.5140	54.5575	474.337	2.36577	16.2968	0.0530887	supercritical
299.050	15.7200	123.827	0.00807580	10.1718	12.2085	59.1005	29.5558	55.0493	479.334	2.26581	16.6171	0.0541114	supercritical
298.930	18.1400	142.862	0.00699977	9.88614	11.9232	57.1718	29.7020	56.5572	503.600	1.86305	18.0219	0.0583977	supercritical
298.880	19.6000	153.563	0.00651198	9.72745	11.7751	56.1474	29.7700	57.0464	520.190	1.64267	18.8882	0.0608901	supercritical
298.800	21.1700	164.388	0.00608318	9.56683	11.6328	55.1413	29.8300	57.2911	539.215	1.42760	19.8234	0.0634693	supercritical
298.780	22.8100	174.836	0.00571965	9.41407	11.5071	54.2014	29.8837	57.2926	559.976	1.22781	20.7889	0.0660344	supercritical
298.770	24.2000	183.066	0.00546251	9.29420	11.4149	53.4759	29.9240	57.1541	578.012	1.07739	21.5949	0.0681143	supercritical
298.730	25.4800	190.203	0.00525755	9.18947	11.3386	52.8521	29.9576	56.9521	594.838	0.952853	22.3271	0.0699644	supercritical
298.730	27.1700	198.924	0.00502706	9.06308	11.2543	52.1035	30.0005	56.6042	617.105	0.807346	23.2693	0.0723064	supercritical
298.650	28.6400	206.043	0.00485335	8.95757	11.1875	51.4900	30.0350	56.2669	636.501	0.695619	24.0760	0.0742801	supercritical
298.660	30.0900	212.520	0.00470544	8.86410	11.1355	50.9439	30.0704	55.9073	655.393	0.598004	24.8454	0.0761499	supercritical
298.650	31.4100	218.079	0.00458548	8.78333	11.0940	50.4753	30.1022	55.5755	672.426	0.518214	25.5316	0.0778068	supercritical
298.650	32.8500	223.781	0.00446865	8.70080	11.0558	49.9975	30.1374	55.2142	690.744	0.439960	26.2622	0.0795644	supercritical
298.650	33.9000	227.726	0.00439123	8.64371	11.0319	49.6675	30.1633	54.9548	703.919	0.387993	26.7842	0.0808169	supercritical
298.670	35.3500	232.886	0.00429395	8.56965	11.0048	49.2387	30.1998	54.6046	721.811	0.322564	27.4886	0.0825054	supercritical
307.480	1.84000	11.8780	0.0841893	12.1885	14.6736	83.4553	28.0218	37.7371	450.447	3.99790	11.6304	0.0364251	vapor
307.270	2.60000	16.9932	0.0588472	12.0959	14.5505	80.2757	28.1264	38.4842	448.752	3.94958	11.7566	0.0369589	vapor
307.160	3.31000	21.8769	0.0457103	12.0107	14.4380	77.9908	28.2274	39.2185	447.459	3.89720	11.8898	0.0375054	vapor
307.030	3.93000	26.2312	0.0381226	11.9344	14.3379	76.3142	28.3143	39.8865	446.496	3.84830	12.0156	0.0380088	vapor
306.960	4.49000	30.2277	0.0330822	11.8660	14.2490	74.9861	28.3942	40.5110	445.835	3.79937	12.1393	0.0384956	vapor
306.820	5.06000	34.3711	0.0290942	11.7937	14.1555	73.7573	28.4729	41.1674	445.280	3.74795	12.2720	0.0390091	supercritical
306.730	5.79000	39.7600	0.0251509	11.7028	14.0390	72.3457	28.5755	42.0343	444.929	3.67438	12.4576	0.0397186	supercritical
306.620	6.48000	44.9524	0.0222458	11.6152	13.9278	71.1296	28.6705	42.8798	444.887	3.59997	12.6463	0.0404302	supercritical
306.580	7.12000	49.8321	0.0200674	11.5352	13.8274	70.0948	28.7587	43.6800	445.199	3.52460	12.8353	0.0411361	supercritical
306.870	7.81000	55.0763	0.0181566	11.4594	13.7343	69.1027	28.8605	44.5356	446.184	3.43053	13.0596	0.0419712	supercritical
306.730	8.36000	59.4023	0.0168344	11.3864	13.6442	68.3062	28.9299	45.2470	446.888	3.36093	13.2401	0.0426321	supercritical
306.660	8.79000	62.8038	0.0159226	11.3304	13.5758	67.7149	28.9840	45.8038	447.646	3.30344	13.3884	0.0431725	supercritical
306.520	9.27000	66.6510	0.0150035	11.2656	13.4969	67.0695	29.0416	46.4326	448.615	3.23847	13.5595	0.0437915	supercritical
96.7600	0.101325	443.377	0.00225542	-0.824721	-0.821055	-7.88961	34.1929	54.4134	1483.25	-0.467466	163.711	0.203817	liquid
125.350	0.101325	1.60012	0.624954	7.65854	8.67443	77.4388	25.4504	34.6271	289.680	22.6468	4.86258	0.0129151	vapor
140.490	0.101325	1.41712	0.705656	8.04758	9.19466	81.3574	25.2496	34.1512	308.113	17.8531	5.45153	0.0146617	vapor
155.290	0.101325	1.27613	0.783622	8.42434	9.69814	84.7649	25.1676	33.9133	324.863	14.7015	6.02155	0.0163934	vapor
169.930	0.101325	1.16253	0.860194	8.79538	10.1937	87.8143	25.1479	33.7945	340.449	12.4431	6.57869	0.0181140	vapor
185.410	0.101325	1.06297	0.940764	9.18714	10.7164	90.7583	25.1797	33.7549	356.029	10.6335	7.15922	0.0199455	vapor
201.240	0.101325	0.977646	1.02286	9.58822	11.2509	93.5248	25.2692	33.7930	371.118	9.18783	7.74275	0.0217936	vapor
216.690	0.101325	0.906792	1.10279	9.98118	11.7738	96.0281	25.4189	33.9059	385.095	8.04913	8.30182	0.0236084	vapor
231.710	0.101325	0.847211	1.18034	10.3657	12.2844	98.3062	25.6300	34.0898	398.025	7.12867	8.83518	0.0254051	vapor
246.860	0.101325	0.794624	1.25846	10.7570	12.8027	100.473	25.9135	34.3517	410.452	6.34092	9.36298	0.0272578	vapor
262.850	0.101325	0.745820	1.34081	11.1752	13.3548	102.640	26.2920	34.7123	422.941	5.62879	9.90906	0.0292685	vapor
278.720	0.101325	0.703008	1.42246	11.5968	13.9090	104.687	26.7479	35.1539	434.746	5.01869	10.4401	0.0313308	vapor
290.090	0.101325	0.675256	1.48092	11.9035	14.3108	106.100	27.1220	35.5195	442.869	4.63075	10.8141	0.0328540	vapor
324.000	0.101325	0.604185	1.65512	12.8461	15.5366	110.095	28.4526	36.8305	465.628	3.66809	11.8984	0.0376452	vapor
338.600	0.101325	0.578012	1.73007	13.2667	16.0790	111.732	29.1124	37.4839	474.834	3.32686	12.3516	0.0398276	vapor
353.960	0.101325	0.552825	1.80889	13.7200	16.6604	113.411	29.8538	38.2195	484.191	3.00671	12.8200	0.0422018	vapor
368.330	0.101325	0.531178	1.88261	14.1545	17.2148	114.947	30.5853	38.9464	492.671	2.73885	13.2507	0.0444943	vapor
383.570	0.101325	0.510005	1.96077	14.6271	17.8144	116.542	31.3949	39.7517	501.407	2.48417	13.6999	0.0469988	vapor
299.450	0.100000	0.645445	1.54932	12.1594	14.6450	107.343	27.4582	35.8485	449.366	4.33814	11.1178	0.0341376	vapor
299.450	1.07000	7.02152	0.142419	12.0484	14.4932	87.2654	27.6128	36.7737	446.435	4.28213	11.2539	0.0347879	vapor
299.450	2.04000	13.6103	0.0734739	11.9349	14.3395	81.5228	27.7688	37.7683	443.858	4.21783	11.4126	0.0354907	vapor
299.450	3.00000	20.3444	0.0491536	11.8201	14.1858	77.9361	27.9240	38.8235	441.707	4.14487	11.5932	0.0362517	vapor
299.450	3.97000	27.3659	0.0365419	11.7017	14.0290	75.2165	28.0807	39.9619	439.995	4.06064	11.8012	0.0370949	vapor
299.450	4.94000	34.6041	0.0288983	11.5809	13.8711	73.0034	28.2365	41.1710	438.811	3.96490	12.0364	0.0380202	supercritical
299.450	5.91000	42.0533	0.0237793	11.4579	13.7125	71.1129	28.3902	42.4455	438.225	3.85701	12.3001	0.0390342	supercritical
299.450	6.88000	49.7027	0.0201196	11.3330	13.5537	69.4469	28.5404	43.7759	438.313	3.73672	12.5936	0.0401426	supercritical
299.450	7.79000	57.0456	0.0175299	11.2144	13.4052	68.0358	28.6771	45.0625	439.074	3.61277	12.8968	0.0412715	supercritical
299.450	7.84000	57.4533	0.0174054	11.2078	13.3970	67.9618	28.6845	45.1339	439.136	3.60566	12.9143	0.0413361	supercritical
299.450	8.81000	65.4429	0.0152805	11.0802	13.2399	66.5900	28.8240	46.5296	440.780	3.46184	13.2692	0.0426405	supercritical
299.450	9.78000	73.5606	0.0135942	10.9519	13.0848	65.3235	28.9561	47.9260	443.303	3.30782	13.6552	0.0440416	supercritical
299.450	10.7500	81.7684	0.0122297	10.8235	12.9326	64.1455	29.0798	49.2972	446.757	3.14536	14.0716	0.0455330	supercritical
299.450	11.7100	89.9375	0.0111188	10.6970	12.7858	63.0556	29.1931	50.6022	451.123	2.97831	14.5123	0.0470878	supercritical
299.450	12.6800	98.1905	0.0101843	10.5704	12.6421	62.0229	29.2977	51.8411	456.509	2.80551	14.9844	0.0487245	supercritical
299.450	13.6500	106.393	0.00939915	10.4456	12.5039	61.0532	29.3923	52.9752	462.868	2.63105	15.4810	0.0504102	supercritical
299.450	14.6200	114.495	0.00873404	10.3234	12.3719	60.1417	29.4770	53.9844	470.173	2.45726	15.9988	0.0521269	supercritical
299.450	15.5400	122.044	0.00819376	10.2103	12.2530	59.3278	29.5485	54.8130	477.933	2.29498	16.5066	0.0537670	supercritical
299.450	15.5900	122.450	0.00816661	10.2042	12.2467	59.2849	29.5522	54.8543	478.376	2.28627	16.5345	0.0538562	supercritical
275.180	0.101325	0.712123	1.40425	11.5021	13.7848	104.238	26.6394	35.0483	432.162	5.14743	10.3226	0.0308646	vapor
276.180	0.101325	0.709524	1.40939	11.5288	13.8198	104.366	26.6696	35.0777	432.894	5.11066	10.3559	0.0309959	vapor
277.170	0.101325	0.706970	1.41449	11.5553	13.8546	104.491	26.6999	35.1072	433.618	5.07457	10.3887	0.0311262	vapor
279.170	0.101325	0.701866	1.42477	11.6088	13.9249	104.744	26.7620	35.1676	435.073	5.00261	10.4550	0.0313904	vapor
281.180	0.101325	0.696811	1.43511	11.6628	13.9956	104.996	26.8255	35.2296	436.527	4.93153	10.5215	0.0316570	vapor
283.180	0.101325	0.691853	1.44539	11.7166	14.0661	105.246	26.8900	35.2925	437.965	4.86201	10.5875	0.0319236	vapor
275.050	0.101325	0.712463	1.40358	11.4986	13.7802	104.222	26.6355	35.0445	432.066	5.15223	10.3183	0.0308475	vapor
297.750	0.101325	0.657770	1.52029	12.1126	14.5839	107.029	27.3955	35.7878	448.195	4.38956	11.0630	0.0339031	vapor
316.750	0.101325	0.618088	1.61789	12.6407	15.2707	109.265	28.1431	36.5246	460.932	3.85251	11.6704	0.0365885	vapor
348.250	0.101325	0.561927	1.77959	13.5501	16.4429	112.792	29.5729	37.9407	480.750	3.12140	12.6469	0.0413099	vapor
277.594	0.101325	0.705882	1.41667	11.5666	13.8695	104.545	26.7130	35.1199	433.927	5.05921	10.4028	0.0311821	vapor
310.928	0.101325	0.629726	1.58799	12.4774	15.0587	108.590	27.9040	36.2885	457.097	4.00845	11.4858	0.0357528	vapor
377.594	0.101325	0.518103	1.93012	14.4403	17.5778	115.920	31.0736	39.4321	498.011	2.58067	13.5247	0.0460079	vapor
410.928	0.101325	0.475957	2.10103	15.5072	18.9225	119.332	32.9174	41.2679	516.513	2.09180	14.4875	0.0516745	vapor
444.261	0.101325	0.440168	2.27186	16.6371	20.3301	122.624	34.8556	43.2001	534.081	1.70532	15.4170	0.0576574	vapor
299.800	0.101325	0.653244	1.53082	12.1689	14.6573	107.275	27.4715	35.8625	449.601	4.32756	11.1292	0.0341871	vapor
333.000	0.101325	0.587777	1.70133	13.1043	15.8698	111.109	28.8538	37.2277	471.341	3.45322	12.1787	0.0389819	vapor
375.500	0.101325	0.521001	1.91938	14.3753	17.4953	115.701	30.9622	39.3212	496.813	2.61549	13.4630	0.0456634	vapor
423.300	0.101325	0.462013	2.16444	15.9190	19.4374	120.566	33.6283	41.9764	523.131	1.93785	14.8362	0.0538602	vapor
472.300	0.101325	0.413990	2.41552	17.6382	21.5647	125.318	36.5274	44.8678	548.275	1.44158	16.1750	0.0629071	vapor
238.700	0.100000	0.811310	1.23257	10.5459	12.5233	99.4313	25.7514	34.1988	403.843	6.74977	9.07978	0.0262531	vapor
231.800	0.100000	0.835759	1.19652	10.3682	12.2877	98.4298	25.6310	34.0887	398.112	7.12356	8.83817	0.0254148	vapor
224.800	0.100000	0.862132	1.15992	10.1886	12.0495	97.3860	25.5239	33.9933	392.167	7.53251	8.59088	0.0245729	vapor
216.400	0.100000	0.896092	1.11596	9.97402	11.7643	96.0933	25.4148	33.9001	384.853	8.06839	8.29125	0.0235727	vapor
210.000	0.100000	0.923843	1.08243	9.81103	11.5476	95.0765	25.3453	33.8445	379.145	8.51458	8.06085	0.0228173	vapor
183.200	0.100000	1.06191	0.941698	9.13152	10.6423	90.4648	25.1707	33.7510	353.879	10.8635	7.07677	0.0196803	vapor
176.800	0.100000	1.10135	0.907975	8.96959	10.4262	89.2645	25.1542	33.7618	347.495	11.5801	6.83734	0.0189222	vapor
165.300	0.100000	1.18032	0.847228	8.67852	10.0377	86.9922	25.1470	33.8158	335.645	13.0866	6.40318	0.0175674	vapor
152.600	0.100000	1.28231	0.779844	8.35647	9.60756	84.2844	25.1746	33.9372	321.935	15.1938	5.91835	0.0160760	vapor
140.300	0.100000	1.40024	0.714162	8.04326	9.18898	81.4244	25.2474	34.1433	307.937	17.8971	5.44419	0.0146373	vapor
238.700	0.100000	0.811310	1.23257	10.5459	12.5233	99.4313	25.7514	34.1988	403.843	6.74977	9.07978	0.0262531	vapor
238.800	0.200000	1.62793	0.614275	10.5327	12.5036	93.6160	25.7861	34.3689	403.165	6.74556	9.09712	0.0263527	vapor
238.800	0.260000	2.12103	0.471468	10.5231	12.4897	91.3946	25.8060	34.4715	402.710	6.74608	9.10563	0.0264047	vapor
238.500	0.690000	5.72877	0.174558	10.4457	12.3780	82.9435	25.9472	35.2405	399.196	6.76385	9.16072	0.0267491	vapor
238.500	1.06000	8.92835	0.112003	10.3843	12.2889	79.1147	26.0782	35.9592	396.412	6.76226	9.22394	0.0270947	vapor
238.800	2.09000	18.3308	0.0545531	10.2134	12.0426	72.7587	26.4692	38.2516	389.139	6.72051	9.44762	0.0282096	vapor
239.000	2.09000	18.3109	0.0546122	10.2191	12.0502	72.7907	26.4705	38.2430	389.349	6.70912	9.45436	0.0282313	vapor
238.800	3.04000	27.7909	0.0359829	10.0364	11.7913	68.8908	26.8572	40.8495	382.501	6.66263	9.70220	0.0294051	vapor
239.000	3.19000	29.3245	0.0341012	10.0134	11.7586	68.4009	26.9206	41.2889	381.733	6.63803	9.75461	0.0296339	vapor
238.800	4.02000	38.4729	0.0259923	9.83997	11.5163	65.7293	27.2870	44.1510	376.200	6.55524	10.0375	0.0309052	vapor
238.800	4.02000	38.4729	0.0259923	9.83997	11.5163	65.7293	27.2870	44.1510	376.200	6.55524	10.0375	0.0309052	vapor
239.000	4.33000	42.0107	0.0238034	9.78121	11.4347	64.8702	27.4257	45.3098	374.641	6.49721	10.1672	0.0314624	vapor
239.000	4.33000	42.0107	0.0238034	9.78121	11.4347	64.8702	27.4257	45.3098	374.641	6.49721	10.1672	0.0314624	vapor
238.800	5.04000	50.7651	0.0196986	9.61853	11.2113	62.9027	27.7608	48.4322	370.590	6.37533	10.4855	0.0328469	supercritical
239.200	5.36000	54.7099	0.0182782	9.55971	11.1314	62.1611	27.9029	49.8378	369.702	6.27996	10.6586	0.0335638	supercritical
239.200	6.49000	70.3937	0.0142058	9.28688	10.7660	59.4121	28.4385	56.0876	366.059	5.94568	11.3528	0.0364858	supercritical
238.500	6.86000	76.5301	0.0130668	9.16235	10.6004	58.3803	28.6418	58.9225	364.421	5.83719	11.6260	0.0376690	supercritical
238.300	8.53000	104.779	0.00954391	8.69088	9.99691	54.5942	29.3486	71.1780	367.833	5.02769	13.2120	0.0440044	supercritical
239.000	8.72000	107.136	0.00933395	8.67372	9.97947	54.4006	29.3706	71.6360	369.948	4.91187	13.3880	0.0446055	supercritical
238.500	10.0100	131.559	0.00760117	8.27723	9.49789	51.6541	29.7040	80.0088	382.878	4.12566	15.0561	0.0504657	supercritical
238.500	12.4100	172.287	0.00580428	7.66861	8.82419	47.7653	29.7714	82.7177	431.046	2.73643	18.5077	0.0600169	supercritical
238.500	12.4100	172.287	0.00580428	7.66861	8.82419	47.7653	29.7714	82.7177	431.046	2.73643	18.5077	0.0600169	supercritical
238.500	14.6200	200.801	0.00498005	7.25327	8.42132	45.2807	29.6260	77.6363	487.747	1.85642	21.4865	0.0668052	supercritical
238.500	14.8100	202.867	0.00492934	7.22327	8.39445	45.1048	29.6132	77.1462	492.713	1.79771	21.7239	0.0673252	supercritical
238.500	19.7200	242.305	0.00412703	6.64792	7.95356	41.7810	29.4130	66.9587	612.837	0.829989	26.9604	0.0787183	supercritical
238.500	19.7200	242.305	0.00412703	6.64792	7.95356	41.7810	29.4130	66.9587	612.837	0.829989	26.9604	0.0787183	supercritical
238.500	29.4200	283.780	0.00352386	6.03242	7.69561	38.2353	29.4941	57.9631	793.046	0.146306	34.3755	0.0951350	supercritical
238.800	29.5300	283.713	0.00352469	6.04227	7.71207	38.2782	29.4956	57.9107	793.587	0.144811	34.3708	0.0951393	supercritical
239.000	40.2200	310.297	0.00322272	5.65106	7.73050	35.9442	29.7794	53.8563	937.945	-0.135645	40.5689	0.108914	supercritical
239.000	50.1300	328.065	0.00304818	5.38788	7.83930	34.3173	30.0712	51.8226	1045.79	-0.269345	45.5215	0.119829	supercritical
239.000	50.2300	328.223	0.00304671	5.38556	7.84070	34.3027	30.0742	51.8067	1046.79	-0.270369	45.5687	0.119933	supercritical
231.800	0.100000	0.835759	1.19652	10.3682	12.2877	98.4298	25.6310	34.0887	398.112	7.12356	8.83817	0.0254148	vapor
231.800	0.430000	3.64268	0.274523	10.3131	12.2068	86.0638	25.7528	34.7072	395.349	7.13342	8.88555	0.0257142	vapor
231.800	1.08000	9.40577	0.106318	10.2006	12.0427	77.9185	26.0065	36.0615	389.928	7.14544	8.99428	0.0263380	vapor
231.600	2.07000	18.8806	0.0529643	10.0126	11.7714	71.6791	26.4290	38.5558	381.552	7.15145	9.19881	0.0274174	vapor
231.800	2.07000	18.8591	0.0530249	10.0183	11.7791	71.7124	26.4294	38.5446	381.771	7.13893	9.20562	0.0274384	vapor
231.800	3.04000	29.0611	0.0344103	9.82460	11.5028	67.6645	26.8876	41.6193	374.029	7.09148	9.47913	0.0287575	vapor
231.800	4.12000	41.7711	0.0239400	9.58806	11.1704	64.0889	27.4481	46.0670	366.001	6.96900	9.88508	0.0306198	vapor
231.600	5.20000	56.3673	0.0177408	9.31762	10.7976	60.9392	28.0622	52.0908	358.841	6.75431	10.4320	0.0330699	supercritical
231.600	5.20000	56.3673	0.0177408	9.31762	10.7976	60.9392	28.0622	52.0908	358.841	6.75431	10.4320	0.0330699	supercritical
231.800	5.99000	68.2285	0.0146566	9.11362	10.5221	58.8679	28.5152	57.5383	355.453	6.48903	10.9600	0.0353685	supercritical
231.800	5.99000	68.2285	0.0146566	9.11362	10.5221	58.8679	28.5152	57.5383	355.453	6.48903	10.9600	0.0353685	supercritical
231.800	6.58000	78.0352	0.0128147	8.94415	10.2969	57.3367	28.8575	62.4279	353.773	6.24232	11.4371	0.0374287	supercritical
232.100	7.16000	88.0798	0.0113533	8.78290	10.0870	55.9481	29.1587	67.4489	353.874	5.93785	11.9819	0.0397046	supercritical
231.800	7.16000	88.4464	0.0113063	8.76802	10.0667	55.8606	29.1799	67.8256	353.369	5.94757	11.9901	0.0397702	supercritical
231.800	7.99000	104.643	0.00955632	8.50157	9.72652	53.7957	29.5857	76.1688	355.697	5.43612	12.9461	0.0436481	supercritical
231.800	7.99000	104.643	0.00955632	8.50157	9.72652	53.7957	29.5857	76.1688	355.697	5.43612	12.9461	0.0436481	supercritical
231.800	8.34000	111.867	0.00893916	8.38555	9.58158	52.9466	29.7262	79.6485	357.966	5.19211	13.4104	0.0454328	supercritical
231.800	8.84000	122.464	0.00816566	8.21831	9.37635	51.7656	29.8861	84.2035	362.771	4.82137	14.1343	0.0480666	supercritical
231.800	9.96000	146.340	0.00683340	7.85266	8.94455	49.3247	30.0564	90.7189	380.796	3.95316	15.9573	0.0538725	supercritical
231.800	9.96000	146.340	0.00683340	7.85266	8.94455	49.3247	30.0564	90.7189	380.796	3.95316	15.9573	0.0538725	supercritical
231.600	10.8900	165.399	0.00604599	7.56342	8.61969	47.5095	30.0471	91.5789	402.880	3.26652	17.6073	0.0582749	supercritical
231.600	10.8900	165.399	0.00604599	7.56342	8.61969	47.5095	30.0471	91.5789	402.880	3.26652	17.6073	0.0582749	supercritical
231.800	11.8800	182.047	0.00549309	7.32608	8.37300	46.0504	29.9474	88.7937	429.983	2.67235	19.2250	0.0620438	supercritical
231.800	11.8800	182.047	0.00549309	7.32608	8.37300	46.0504	29.9474	88.7937	429.983	2.67235	19.2250	0.0620438	supercritical
231.800	13.4900	204.600	0.00488759	6.99926	8.05702	44.1118	29.7647	82.6158	477.558	1.94431	21.6856	0.0673660	supercritical
231.800	15.3000	223.730	0.00446967	6.72194	7.81905	42.5010	29.5999	76.3285	529.881	1.39992	24.0755	0.0724219	supercritical
231.600	19.7200	255.290	0.00391712	6.25350	7.49273	39.8203	29.4234	66.5432	642.145	0.674628	28.7950	0.0825689	supercritical
231.600	19.7200	255.290	0.00391712	6.25350	7.49273	39.8203	29.4234	66.5432	642.145	0.674628	28.7950	0.0825689	supercritical
